สอบถาม;sɔ̀ːp tʰǎːm;សំណួរ​សួរ​, សួរ សួរ
คุกคาม;kʰúk kʰaːm;គំរាម​កំហែង​ដល់​, បញ្ហា
เครื่องใช้;kʰrɯ̂ːaŋ tɕʰáj;ឧបករណ៍​, គ្រឿង​បរិ​ក្ខា
หย่า;jàː;លែងលះ​គ្នា​, បញ្ឈប់
ประสานงาน;pràʔ sǎːn ŋaːn;សំ​រប​សំ​រួល​, នាំ​យក​មក​នូវ​ការ​រួម​គ្នា
อุทิศ;ʔùʔ tʰít;បរិច្ចាគ​ក្នុងនាម​នៃ​, ការ​ថ្វាយ​យញ្ញបូជា
เคียง;kʰiːaŋ;យ៉ាង​ជិតស្និទ្ធ​, នៅ​ក្បែរ
เนื่อง;nɯ̂ːaŋ;ដោយ​សារ​តែ​ការ, ដោយហេតុ
คู;kʰuː;បោះ​បង់​ចោល​! លូ​ទឹក​ស្អុយ
จริงใจ;tɕiŋ tɕaj;ដោយ​ស្មោះ​! មាន​ភាព​ស្មោះត្រង់
ฟื้น;fɯ́ːn;ការ​ងើប​ឡើង​វិញ​, ទាញ​យក
ห่วงใย;hùːaŋ jaj;ត្រូវ​អំពី​ការ​ព្រួយ​បារម្ភ​, ខ្វល់​អំពី
ลัทธิ;lát tʰíʔ;គោល​លទ្ធិ​, ការគោរព​, សាសនា
ไตร;traj;tri-​, បី​ដង
อ่าง;ʔàːŋ;អាង​, រ​អាក់​រ​អួល
เข้มงวด;kʰêm ŋûːat;យ៉ាង​តឹង​រឹង​, រឹង
ข้างบน;kʰâːŋ bon;ខាងលើ ជាន់​លើ
ทุกที;tʰúk tʰiː;ជានិច្ច រាល់​ពេល​ដែល
ภาคเหนือ;pʰâːk nɯ̌ːa;កូរ៉េ​ខាង​ជើង
บีบ;bìːp;ច្របាច់​, កាសែត
รุ่งเรือง;rûŋ rɯːaŋ;មានការ​រីក​ចំរើន​, ការ​រីក​ចំរើន
กราบ;kràːp;ក្រាប​ខ្លួនឯង
เดา;daw;ទាយ​, ការ​ព្យាករ
ทูล;tʰuːn;ជូន​ដំណឹង​, រាយការណ៍​ពី​ការ​, ប្រាប់​បាន
วัตถุดิบ;wát tʰùʔ dìp;របស់​ឆៅ, សម្ភារៈ
พนัน;pʰá nan;ចាក់​ភ្នាល់​, ល្បែង
ทารก;tʰaː rók;ទារក​, ទារក
น้ำเงิน;nám ŋɤn;ខៀវ​, ពណ៌ខៀវចាស់
สามัญ;sǎː man;ធម្មតា​, ជា​រឿង​ធម្មតា​! ការ​ធម្មតា
เพลิง;pʰlɤːŋ;ភ្លើង អ​ណ្តា​ត​ភ្លើង​, អគ្គិភ័យ
จอม;tɕɔːm;ចំណុច​កំពូល​, ការ​កំពូល
ตอบโต้;tɔ̀ːp tôː;តប​ពាក្យសំដី​, ការ​និយាយ
แหวน;wɛ̌ːn;ចិញ្ចៀន
คนจน;kʰon tɕon;មនុស្ស​ក្រីក្រ
ผัด;pʰàt;ម្សៅ​, ឆា​, ផ្អាក​ការ​, ប៉ោង
อย่างไรก็ดี;jàːŋ raj kɔ̂ː diː;ទោះ​ជា​យ៉ាង​ណា​, ទោះ​យ៉ាង​ណា
คำพิพากษา;kʰam pʰíʔ pʰâːk sǎː;ការ​សម្រេច​ចិត្ត​, ការ​វិនិច្ឆ័យ​, សាល​ក្រម
มน;mon;មាន​រាង​មូល​, ថេរ
บัง;baŋ;លាក់​, លាក់
เครื่องหมาย;kʰrɯ̂ːaŋ mǎːj;សញ្ញា​, ជា​និមិត្ត​សញ្ញា
วงจร;woŋ tɕɔːn;វ​ដ្ត​, circuiut
หารือ;hǎː rɯː;ប្រគល់​, ពិគ្រោះ​យោបល់
พระบาทสมเด็จ;pʰráʔ bàːt sǒm dèt;ព្រះរាជា​ទ្រង់
เขื่อน;kʰɯ̀ːan;ទំនប់​, ទំនប់
หัด;hàt;ការ​អនុវត្តន៍​, រថភ្លើង​, សមយុទ្ធ
จุ;tɕùʔ;មាន​, រៀបចំ
หมุนเวียน;mǔn wiːan;ចរាចរ
อิจฉา;ʔìt tɕʰǎː;ការ​ច្រណែន
ฝา;fǎː;គំ​រប​, ភាគ​ថា​ស​, ជញ្ជាំង
ต่อเมื่อ;tɔ̀ː mɯ̂ːa;នៅពេល​, រហូតដល់​, រហូត​មក​ដល់
เพาะ;pʰɔ́ʔ;បណ្ដុះ​ឱ្យ​មាន​, រោងចក្រ​ផលិត​, កើន​ឡើង
เต็มใจ;tem tɕaj;មាន​ឆន្ទៈ​ក្នុង​ការ​, ដូច​​​ជា​ការ
แฟชั่น;fɛː tɕʰân;ម៉ូដ
กวน;kuːan;ខឹង​, រំខាន
อ้อย;ʔɔ̂ːj;អំពៅ
ซอง;sɔːŋ;ស្រោម​សំបុត្រ​, មាន​ករណី
อิง;ʔiŋ;គ្មាន​ខ្លាញ់​នៅ​លើ​, នៅ​សល់​ប្រឆាំង​នឹង
หาด;hàːt;ឆ្នេរ
นิยาย;níʔ jaːj;រឿងនិទាន
ก่อตั้ง;kɔ̀ː tâŋ;បង្កើត​, កំណត់​ឡើង បាន​រក​ឃើញ
ตีพิมพ์;tiː pʰim;បោះ​ពុម្ព​ផ្សាយ​, ការ​បោះពុម្ព​, បញ្ហា
ฉับพลัน;tɕʰàp pʰlan;រំពេច
คลุม;kʰlum;គ្រប​ដ​ណ្ត​ប់​, រីក​រាលដាល​នៅ​លើ
คุณหญิง;kʰun jǐŋ;របស់ Lady (ចំណងជើង​)
ฝึกฝน;fɯ̀k fǒn;រថភ្លើង​, ការ​អនុវត្តន៍
ตัวอักษร;tuːa ʔàk sɔ̌ːn;តួអក្សរ​, លិខិត
เช็ค;tɕʰék;ពិនិត្យ​មើល​, ពិនិត្យ​, ពិនិត្យ​មើល
ในขณะนั้น;naj kʰà náʔ nán;នៅ​ពេល​នោះ
แก่ตัว;kɛ̀ː tuːa;មាន​អាយុ​! ត្រូវ​មាន​អាយុ​លើស​ពី
ทุนนิยม;tʰun níʔ jom;មូលធននិយម
ครอบ;kʰrɔ̂ːp;គ្រប​ដ​ណ្ត​ប់​, ការ​ត្រួត​ពិនិត្យ
สุดยอด;sùt jɔ̂ːt;កំពូល​, ខ្ពស់​បំផុត
โยน;joːn;បាន​បោះ​, បោះ​, ទីលាន​ប្រកួត
พระทัย;pʰráʔ tʰaj;បេះដូង ចិត្ត​គំនិត
ขจัด;kʰà tɕàt;ប​ណ្តេ​ញ​, កម្ចាត់
ช่องทาง;tɕʰɔ̂ːŋ tʰaːŋ;វិធី​, ផ្លូវ​, ផ្លូវ
ข้างล่าง;kʰâːŋ lâːŋ;ខាងក្រោម​, ជាន់ក្រោម
คำอธิบาย;kʰam ʔà tʰíʔ baːj;ការ​ពន្យល់
พระราชวัง;pʰráʔ râːt tɕʰá waŋ;ព្រះ​បរម​រាជ​វាំង
ทักทาย;tʰák tʰaːj;ជំរាបសួរ​មក
พับ;pʰáp;បត់
กวาง;kwaːŋ;សត្វ​ក្តា​ន់
สูงอายุ;sǔːŋ ʔaː júʔ;មនុស្ស​ចាស់​, អាយុ
สาหัส;sǎː hàt;ធ្ងន់​ធ្ង​រ​, ធ្ងន់ធ្ងរ
กล้ามเนื้อ;klâːm nɯ́ːa;សាច់ដុំ
ขอโทษ;kʰɔ̌ː tʰôːt;ការ​សោក​ស្តា​យ
ที่ทาง;tʰîː tʰaːŋ;តំបន់​មួយ​, ដាក់​​​, យ៉ាង​ច្រើន
การ์ตูน;kaː tuːn;រូប​ថ្លុក
ก่อนหน้านี้;kɔ̀ːn nâː níː;កាល​ពី​ដើម
มหาสมุทร;má hǎː sà mùt;សមុទ្រ
ผู้ดี;pʰûː diː;បុរស​, ស្រ្តី​ម្នាក់
สวัสดิการ;sà wàt dìʔ kaːn;សុខុមាលភាព
สะกด;sàʔ kòt;អក្ខរាវិរុទ្ធ​, hypnotize​, អនុវត្ត​តាម​, ការ​គាប​សង្កត់
สุรา;sùʔ raː;វិញ្ញាណ​, ស្រា
ข้อสงสัย;kʰɔ̂ː sǒŋ sǎj;ការ​សង្ស័យ
เป็นได้;pen dâj;ប្រហែល​ជា
ธง;tʰoŋ;ទង់ជាតិ
เสียดาย;sǐːa daːj;ការ​សោក​ស្តា​យ​! អារម្មណ៍​សោក​ស្តា​យ
โน้น;nóːn;ថា
ซาน;saːn;វា​រ​, ការ​តស៊ូ
ไข้;kʰâj;ជំងឺ​គ្រុន
คล่อง;kʰlɔ̂ːŋ;ស្ទាត់​ជំនាញ​, ដោយ​ឯកឯង
ลือ;lɯː;សាយភាយ​, ការ​ផ្សាយ
สบ;sòp;ជួប​! បាន​រក​ឃើញ
แกง;kɛːŋ;ការី
กุหลาบ;kùʔ làːp;កើន​ឡើង
วิตก;wíʔ tòk;ធ្ងន់ធ្ងរ​, ភាព​តាន​តឹង​, សំពាធ
นักข่าว;nák kʰàːw;អ្នកកាសែត
สนอง;sà nɔ̌ːŋ;ឆ្លើយតប​, ក្នុង​ការ​ឆ្លើយ​តប
ดูถูก;duː tʰùːk;មើល​ទៅ​ចុះ​នៅ​លើ​, ការ​ប្រមាថ
ของขวัญ;kʰɔ̌ːŋ kʰwǎn;អំណោយ​ទាន
ผู้ร้าย;pʰûː ráːj;ពិរុទ្ធ​ជន​, បទល្មើស​ព្រហ្មទណ្ឌ
ตะโกน;tàʔ koːn;ការ​ស្រែក
ยาเสพติด;jaː sèːp tìt;ឱសថ គ្រឿងញៀន
อึดอัด;ʔɯ̀t ʔàt;មិន​ស្រួល​, ឈឺ​នៅ​ភាព​ងាយស្រួល
อุปถัมภ์;ʔùp tʰǎm;ការ​គាំទ្រ​, ផ្តល់​ជំនួយ​! ជួយ
ทำท่า;tʰam tʰâː;ទង្វើ​, ធ្វើ​ខ្លួនឯង
ไต;taj;តម្រងនោម​, ជាលិកា​ការ​លំបាក
กลอน;klɔːn;ខ​គម្ពីរ​! កំណាព្យ​, ន្លឹ
บกพร่อง;bòk pʰrɔ̂ːŋ;មាន​ជម្ងឺ
ทะลุ;tʰáʔ lúʔ;មុត​តាមរយៈ
ปะปน;pàʔ pon;បញ្ចូល​គ្នា, mingle
วันเวลา;wan weː laː;ពេល​វេលា​, ពេល​វេលា
พระจันทร์;pʰráʔ tɕan;ព្រះ​ច័ន្ទ
โน่น;nôːn;ថា
ชมพู;tɕʰom pʰuː;ផ្កាឈូក
สารเคมี;sǎːn kʰeː miː;សារធាតុ​គីមី
ถูกใจ;tʰùːk tɕaj;ដូច​​​ជា​ការ​, ត្រូវ​បាន​រីករាយ
โก้;kôː;ស្អាត ទាន់សម័យ​, គួរ​ឱ្យ​ទាក់​ទាញ
ยี่ห้อ;jîː hɔ̂ː;ម៉ាក​សញ្ញា
ฟรี;friː;មិន​គិត​ថ្លៃ
ไว้วางใจ;wáj waːŋ tɕaj;ការ​ជឿ​ទុកចិត្ត​, មាន​ទំនុក​ចិត្ត
ลวดลาย;lûːat laːj;លំនាំ​, ល្បិច​, អ្នក​មាន​ទេពកោសល្យ
เนื่องมาจาก;nɯ̂ːaŋ maː tɕàːk;ដោយ​សារ​តែ​ការ, ដោយហេតុ
มั่น;mân;ជាក់លាក់​, ប្រាកដ​ណាស់​ថា
กุญแจ;kun tɕɛː;គន្លឹះ
ภูมิใจ;pʰuːm tɕaj;មោ​ទ​ន​ភាព
เวร;weːn;បើក​ការ​, ការ​ផ្លាស់​ប្តូ​រ​! កាតព្វកិច្ច​, ផ្ត​ន្ទា​ទោស​, ជោគ​វាសនា
โง่;ŋôː;ឆោតល្ងង់
ลูกศิษย์;lûːk sìt;ជា​សិស្ស​, អ្នកដើរតាម
ควบคู่;kʰûːap kʰûː;ទៅ​ជាមួយ​គ្នា
เปล่ง;plèŋ;ពន្លឺ​, បញ្ចាំង​ពន្លឺ​! និយាយ​, ស​ម្តែ​ង
พระนาง;pʰráʔ naːŋ;ព្រះនាង​, ព្រះករុណា​របស់​នាង
เสิร์ฟ;sɤ̀ːf;ការ​បម្រើ
สำราญ;sǎm raːn;ជា​សប្បាយ​ចិត្ត
รับราชการ;ráp râːt tɕʰá kaːn;ក្លាយ​​​ជា​ម​ន្រ្តី​រាជការ
หย่อน;jɔ̀ːn;ក្លាយ​​​ជា flabby
สนิทสนม;sà nìt sà nǒm;ជិតស្និទ្ធ​, informaly
สถานภาพ;sà tʰǎː náʔ pʰâːp;ស្ថានភាព
ซาก;sâːk;គ្រោងឆ្អឹង​, សាកសព​, នៅសល់
ระดม;ráʔ dom;ប្រមូល​ផ្តុំ​, ការ​ប្រមូល​ផ្តុំ
โจทก์;tɕòːt;ដើម​ប​ណ្តឹ​ង
หมดสิ้น;mòt sîn;ដោះ​ស្រាយ​, បាន​បញ្ចប់​បញ្ហា​មួយ
ปาน;paːn;ខ្នោ​, ស្រដៀង​គ្នា​, ដូច​​​ជា​ការ
แพร่หลาย;pʰrɛ̂ː lǎːj;មាន​ការ​រីក​រាលដាល​, ផង​ដែរ​ដែល​គេ​ស្គាល់​ថា
จูงใจ;tɕuːŋ tɕaj;បញ្ចុះបញ្ចូល​, នាំ
ล้น;lón;លើស​ចំណុះ
พิทักษ์;pʰíʔ tʰák;ការពារ​, ការពារ​ជាង
ผู้ทรง;pʰûːt roŋ;រក្សា​, មាន
วรรณกรรม;wan ná kam;អក្សរសាស្ត្រ ស្នាដៃ​ផ្នែក​អក្សរសាស្ត្រ​, សំណេរ
ชุมนุม;tɕʰum num;ប្រមូល​ផ្តុំ​, ការ​ប្រមូល​ផ្តុំ​, ប្រមូល​ផ្តុំ
ต่อจากนั้น;tɔ̀ː tɕàːk nán;បន្ទាប់​ពី​នោះ
แปร;prɛː;ផ្លាស់​ប្តូ​រ​, ការ​ផ្លាស់​ប្តូ​រ​! ការ​ផ្លាស់​ប្តូ​រ
อยู่รอด;jùː rɔ̂ːt;រស់​បាន​! មាន
ดัก;dàk;អន្ទាក់​, អន្ទាក់​, កាន់​ត្រឡប់​មក​វិញ
พ่ายแพ้;pʰâːj pʰɛ́ː;បាត់​បង់ បាន​បរាជ័យ
รั้ว;rúːa;របង
เคยชิน;kʰɤːj tɕʰin;ក្លាយ​​​ទៅ​ជា​ស៊ាំ​, indimate
เพื่อนฝูง;pʰɯ̂ːan fǔːŋ;មិត្ត​ភក្តិ​, របស់​ក្រុមហ៊ុន
สิริ;sìʔ rìʔ;សំណាង​, ព្រះគុណ​របស់​ព្រះជាម្ចាស់ សំណាង
อาณาจักร;ʔaː naː tɕàk;ទឹកដី​, ជា​របប​, តំបន់​ដែល
